Client_Number,Report_Number,RX_Type,Data_Date,Category,Product_Group,Bucket01,Bucket24,Bucket25,Prescriber_Name,Prescriber_Address,Prescriber_ZIP,SRA1_IMS_Doctor#,SRA2_Specialty,Client_Data
C179,R2838,B,20250307,2,171,9,15,24,Erin Simmons,"2413 Donna Village, New York, NY, 10001",10001,ID00028,NEP,Low-Volume Prescriber
C824,R1964,B,20250315,1,171,10,32,42,Andrea Miller,"677 Johnson Rue, Chicago, IL, 60601",60601,ID00003,END,High-Volume Loyalist
C289,R1306,T,20250216,3,173,0,10,10,Tiffany Gonzalez,"266 Robertson Heights, Los Angeles, CA, 90001",90001,ID00092,END,Unaware
C584,R9698,B,20250207,3,171,19,41,60,Emma Moore,"7136 Stephanie Drive, Philadelphia, PA, 19103",19103,ID00008,CAR,High-Volume Loyalist
C111,R7266,T,20250417,3,172,0,21,21,Katrina Torres,"4105 King Ridges Apt. 254, Seattle, WA, 98101",98101,ID00099,NEP,Unaware
C679,R4027,T,20250324,3,171,0,0,0,James Rhodes,"28272 Mary Lane, Houston, TX, 77001",77001,ID00136,CAR,Competitor Loyalist
C859,R2279,T,20250228,3,173,0,22,22,Jessica Matthews,"0909 Miller Dam Apt. 891, Los Angeles, CA, 90001",90001,ID00130,END,Competitor Loyalist
C937,R4825,T,20250224,1,172,0,24,24,John Jones,"27478 Holland Mountains, Philadelphia, PA, 19103",19103,ID00101,END,Unaware
C240,R7270,B,20250112,2,171,7,14,21,Ruth Rodriguez,"72952 Anthony Ways, Houston, TX, 77001",77001,ID00041,CAR,Low-Volume Prescriber
C282,R1512,T,20250415,1,173,0,13,13,Manuel Young,"36774 James Fords Apt. 798, New York, NY, 10001",10001,ID00093,NEP,Unaware
C778,R8837,B,20250306,1,171,9,15,24,Nicholas Kelley,"579 Scott Squares, Los Angeles, CA, 90001",90001,ID00025,END,Low-Volume Prescriber
C173,R9899,N,20250408,2,171,0,0,0,Eric Becker,"33578 Charles Camp Apt. 263, Seattle, WA, 98101",98101,ID00088,END,Unaware
C581,R5681,B,20250303,3,171,10,20,30,Dr. Ann Richards,"943 Valdez Haven, Chicago, IL, 60601",60601,ID00023,NEP,Low-Volume Prescriber
C720,R2161,T,20250214,1,173,0,30,30,Lisa Guerrero,"897 Amanda Circles, Houston, TX, 77001",77001,ID00094,NEP,Unaware
C827,R2890,N,20250304,3,171,13,0,13,Jeffrey Norman,"2046 Steve River, Philadelphia, PA, 19103",19103,ID00064,NEP,New Adopter
C727,R4726,T,20250306,3,172,0,22,22,Mrs. Kristin Rodriguez,"484 Caldwell Ways Apt. 822, New York, NY, 10001",10001,ID00105,NEP,Unaware
C298,R6206,T,20250111,2,172,0,19,19,Amy Ward,"777 Aaron Junctions, Philadelphia, PA, 19103",19103,ID00070,CAR,Aware Non-Prescriber
C426,R2100,B,20250228,1,171,8,17,25,Holly Johnson,"364 Donald Locks Suite 870, Seattle, WA, 98101",98101,ID00036,NEP,Low-Volume Prescriber
C111,R3316,B,20250206,3,171,0,0,0,John Walsh,"0193 Mcclain Circles Suite 081, Philadelphia, PA, 19103",19103,ID00069,END,Aware Non-Prescriber
C644,R7739,B,20250324,2,171,5,10,15,Kristin Woods,"6290 Harrington Pass, Atlanta, GA, 30301",30301,ID00032,NEP,Low-Volume Prescriber
C136,R2121,B,20250320,3,171,17,47,64,Mark Hunt,"050 Smith Land Apt. 308, Seattle, WA, 98101",98101,ID00011,END,High-Volume Loyalist
C111,R3316,T,20250206,3,173,0,22,22,John Walsh,"0193 Mcclain Circles Suite 081, Philadelphia, PA, 19103",19103,ID00069,END,Aware Non-Prescriber
C580,R8438,T,20250408,1,172,0,16,16,Jessica Matthews,"0909 Miller Dam Apt. 891, Los Angeles, CA, 90001",90001,ID00130,END,Competitor Loyalist
C103,R7298,T,20250309,1,172,0,21,21,Alejandro Gould,"48615 Craig Tunnel, New York, NY, 10001",10001,ID00138,NEP,Competitor Loyalist
C685,R3148,T,20250203,2,172,0,24,24,Jill Taylor,"10380 Owens Pine, Chicago, IL, 60601",60601,ID00082,END,Aware Non-Prescriber
C118,R1067,N,20241231,2,171,11,0,11,Eduardo Adams,"1440 Rodriguez Turnpike Suite 678, Houston, TX, 77001",77001,ID00057,END,New Adopter
C993,R5096,B,20250119,1,171,19,34,53,Jon Thomas,"14771 Patrick Ville, Seattle, WA, 98101",98101,ID00018,NEP,High-Volume Loyalist
C289,R1306,T,20250216,3,173,0,30,30,Tiffany Gonzalez,"266 Robertson Heights, Los Angeles, CA, 90001",90001,ID00092,END,Unaware
C640,R7859,B,20250227,2,171,16,46,62,Jon Thomas,"14771 Patrick Ville, Seattle, WA, 98101",98101,ID00018,NEP,High-Volume Loyalist
C533,R2821,B,20250310,3,171,19,46,65,Paul Nelson PhD,"47328 Nancy Ville Suite 584, Atlanta, GA, 30301",30301,ID00019,END,High-Volume Loyalist
C931,R2015,T,20250304,2,172,0,23,23,Lori Clark,"889 Curtis Summit Apt. 266, Atlanta, GA, 30301",30301,ID00104,NEP,Unaware
C625,R1328,N,20250202,3,171,14,0,14,Dwayne Jones,"111 Vance Passage, Los Angeles, CA, 90001",90001,ID00054,END,New Adopter
C656,R1094,N,20250303,2,171,0,0,0,Ryan Evans,"1962 Burns Mission, Houston, TX, 77001",77001,ID00112,END,Managed Care Restricted
C889,R9761,N,20250216,3,171,12,0,12,Caitlin Armstrong,"82936 Rebecca Drives, Chicago, IL, 60601",60601,ID00058,END,New Adopter
C710,R8584,N,20250113,3,171,0,0,0,Tracey Powell,"3589 Timothy Harbor Suite 446, Los Angeles, CA, 90001",90001,ID00125,NEP,Managed Care Restricted
C112,R7737,T,20250415,1,172,0,11,11,John Church,"5132 Crystal Prairie, Los Angeles, CA, 90001",90001,ID00135,NEP,Competitor Loyalist
C505,R6005,B,20250325,3,171,6,10,16,Edward Moore,"26617 Castillo Mission, Los Angeles, CA, 90001",90001,ID00040,END,Low-Volume Prescriber
C238,R5945,T,20250101,3,172,0,19,19,James Steele,"0564 Katherine Tunnel Apt. 235, Atlanta, GA, 30301",30301,ID00097,END,Unaware
C109,R8052,B,20250405,2,171,0,0,0,Brittany Christensen,"828 Brandon Square Apt. 201, Chicago, IL, 60601",60601,ID00085,END,Aware Non-Prescriber
C341,R3835,N,20250309,3,171,0,0,0,Tracey Powell,"3589 Timothy Harbor Suite 446, Los Angeles, CA, 90001",90001,ID00125,NEP,Managed Care Restricted
C695,R8786,N,20241231,1,171,0,0,0,Jeffrey Salazar,"8770 Thomas Wells Apt. 251, New York, NY, 10001",10001,ID00090,NEP,Unaware
C798,R5088,B,20250214,1,171,15,36,51,Lori Williams MD,"31525 Colin Knoll, Philadelphia, PA, 19103",19103,ID00005,END,High-Volume Loyalist
C614,R2738,T,20250329,1,173,0,18,18,Dr. Joseph Hughes,"89401 Robert Run Apt. 512, Atlanta, GA, 30301",30301,ID00068,CAR,Aware Non-Prescriber
C800,R8625,N,20250226,2,171,0,0,0,Jean Christian,"8530 Mata Shores, Los Angeles, CA, 90001",90001,ID00123,END,Managed Care Restricted
C828,R1941,T,20250428,2,173,0,26,26,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C712,R9908,T,20250425,1,172,0,27,27,Tammy Rose,"86335 Lawson Ranch Apt. 743, Los Angeles, CA, 90001",90001,ID00076,END,Aware Non-Prescriber
C239,R7406,T,20250228,1,172,0,29,29,John Walsh,"0193 Mcclain Circles Suite 081, Philadelphia, PA, 19103",19103,ID00069,END,Aware Non-Prescriber
C163,R2936,B,20250323,2,171,10,13,23,Jonathan Robinson,"338 Daniel Stravenue Apt. 058, Los Angeles, CA, 90001",90001,ID00027,END,Low-Volume Prescriber
C972,R5819,T,20250219,1,172,0,28,28,Michelle Ross,"5963 Connor Spring, Houston, TX, 77001",77001,ID00127,NEP,Competitor Loyalist
C791,R8844,T,20250401,1,173,0,16,16,Peter Morse,"83908 Garcia Turnpike, Chicago, IL, 60601",60601,ID00074,CAR,Aware Non-Prescriber
C819,R7459,T,20250129,2,172,0,13,13,Michelle Ross,"5963 Connor Spring, Houston, TX, 77001",77001,ID00127,NEP,Competitor Loyalist
C526,R2974,T,20250212,2,173,0,12,12,Karen Moore,"1184 Rachel Mountains Apt. 047, Philadelphia, PA, 19103",19103,ID00098,NEP,Unaware
C921,R6301,N,20250211,3,171,10,0,10,Jodi Griffith,"37360 Beth Coves Apt. 692, Seattle, WA, 98101",98101,ID00048,CAR,New Adopter
C380,R7518,N,20250221,3,171,11,0,11,John Allen,"6872 Katie Ford, Houston, TX, 77001",77001,ID00063,CAR,New Adopter
C187,R4954,B,20250311,1,171,18,36,54,Emma Moore,"7136 Stephanie Drive, Philadelphia, PA, 19103",19103,ID00008,CAR,High-Volume Loyalist
C406,R7391,T,20250324,1,171,0,0,0,Tina Reed,"19172 Miller Vista, Philadelphia, PA, 19103",19103,ID00139,END,Competitor Loyalist
C623,R3534,N,20250426,3,171,0,0,0,James Steele,"0564 Katherine Tunnel Apt. 235, Atlanta, GA, 30301",30301,ID00097,END,Unaware
C582,R1372,T,20250207,2,173,0,26,26,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C445,R3591,N,20250219,3,171,0,0,0,John Garcia,"59147 Keith Drives, New York, NY, 10001",10001,ID00096,CAR,Unaware
C698,R7242,B,20250226,2,171,20,38,58,Mariah Bailey,"1518 Austin Knoll, Philadelphia, PA, 19103",19103,ID00013,CAR,High-Volume Loyalist
C184,R3077,T,20250204,2,171,0,0,0,Luis Lozano,"59703 David Ford Apt. 715, Los Angeles, CA, 90001",90001,ID00131,END,Competitor Loyalist
C802,R9233,B,20250227,2,171,6,16,22,Jonathan Robinson,"338 Daniel Stravenue Apt. 058, Los Angeles, CA, 90001",90001,ID00027,END,Low-Volume Prescriber
C832,R5243,T,20250425,2,173,0,22,22,Bryan Johnson,"714 Watkins Unions Suite 059, Philadelphia, PA, 19103",19103,ID00137,END,Competitor Loyalist
C904,R4629,T,20241230,2,172,0,27,27,Bonnie Davis,"5907 Angela Valley, New York, NY, 10001",10001,ID00071,END,Aware Non-Prescriber
C904,R9592,B,20250212,3,171,10,16,26,Douglas Mcclain,"09854 Barrett Stravenue, Philadelphia, PA, 19103",19103,ID00030,NEP,Low-Volume Prescriber
C567,R1251,B,20250420,2,171,11,46,57,Mark Hunt,"050 Smith Land Apt. 308, Seattle, WA, 98101",98101,ID00011,END,High-Volume Loyalist
C693,R4817,T,20250118,3,173,0,16,16,Michael Garcia,"29926 Kathryn Overpass, Los Angeles, CA, 90001",90001,ID00140,END,Competitor Loyalist
C410,R1172,T,20250220,2,172,0,27,27,Brittany Christensen,"828 Brandon Square Apt. 201, Chicago, IL, 60601",60601,ID00085,END,Aware Non-Prescriber
C720,R9138,B,20250203,1,171,19,31,50,John Villa,"71110 Garza Ridge Apt. 137, Los Angeles, CA, 90001",90001,ID00012,NEP,High-Volume Loyalist
C738,R9369,T,20250316,1,173,0,22,22,Timothy Mccarthy,"3359 Harrell Center, Atlanta, GA, 30301",30301,ID00075,END,Aware Non-Prescriber
C560,R6483,T,20250228,3,173,0,11,11,Jill Taylor,"10380 Owens Pine, Chicago, IL, 60601",60601,ID00082,END,Aware Non-Prescriber
C820,R9542,T,20250323,2,171,0,0,0,Alan Wilson,"562 Steele Brooks, Philadelphia, PA, 19103",19103,ID00073,END,Aware Non-Prescriber
C428,R9419,T,20250205,3,173,0,12,12,Dean Dunn,"68691 Candace Center, Los Angeles, CA, 90001",90001,ID00067,NEP,Aware Non-Prescriber
C455,R5530,T,20250401,3,172,0,22,22,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C463,R4659,N,20250323,1,171,11,0,11,Karla Johnson,"53763 Lisa Lake Apt. 638, Houston, TX, 77001",77001,ID00056,NEP,New Adopter
C431,R1100,N,20250304,3,171,0,0,0,Ryan Baird,"115 Morales Spurs, Los Angeles, CA, 90001",90001,ID00116,END,Managed Care Restricted
C655,R6739,N,20250112,1,171,0,0,0,Ashley Leach,"30119 Gina Green Suite 169, Seattle, WA, 98101",98101,ID00121,NEP,Managed Care Restricted
C906,R3906,N,20250316,3,171,0,0,0,Erin Bautista,"17802 Morrison Club Suite 483, New York, NY, 10001",10001,ID00114,NEP,Managed Care Restricted
C718,R3087,N,20250204,2,171,0,0,0,Alexandra Clark,"7622 Johnson Greens, Houston, TX, 77001",77001,ID00124,END,Managed Care Restricted
C543,R6183,T,20250217,2,173,0,20,20,Dr. Joseph Hughes,"89401 Robert Run Apt. 512, Atlanta, GA, 30301",30301,ID00068,CAR,Aware Non-Prescriber
C139,R3245,B,20250219,3,171,5,10,15,Jennifer Rodriguez,"943 Amber Park, Los Angeles, CA, 90001",90001,ID00024,NEP,Low-Volume Prescriber
C972,R5819,T,20250219,1,173,0,27,27,Michelle Ross,"5963 Connor Spring, Houston, TX, 77001",77001,ID00127,NEP,Competitor Loyalist
C155,R9613,T,20250405,3,172,0,20,20,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C762,R7732,T,20250301,1,172,0,16,16,Peter Morse,"83908 Garcia Turnpike, Chicago, IL, 60601",60601,ID00074,CAR,Aware Non-Prescriber
C233,R3209,N,20250223,3,171,0,0,0,Audrey Ruiz,"8055 Martha Curve Apt. 773, Philadelphia, PA, 19103",19103,ID00100,END,Unaware
C174,R6207,T,20250302,3,172,0,16,16,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C946,R3450,B,20250101,1,171,0,0,0,Timothy Mccarthy,"3359 Harrell Center, Atlanta, GA, 30301",30301,ID00075,END,Aware Non-Prescriber
C936,R3276,T,20250110,1,173,0,15,15,Timothy Lewis,"60203 Cindy Lock, Atlanta, GA, 30301",30301,ID00126,CAR,Competitor Loyalist
C595,R2260,B,20250223,2,171,8,14,22,Daniel Smith,"404 Brenda Plains Suite 108, Atlanta, GA, 30301",30301,ID00034,END,Low-Volume Prescriber
C948,R1206,T,20250413,2,172,0,19,19,Eric Becker,"33578 Charles Camp Apt. 263, Seattle, WA, 98101",98101,ID00088,END,Unaware
C820,R6761,N,20250425,3,171,8,0,8,Benjamin Tucker,"9040 Smith Causeway, Los Angeles, CA, 90001",90001,ID00047,END,New Adopter
C729,R3776,T,20250409,3,171,0,0,0,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C930,R6410,T,20250324,1,172,0,30,30,Peter Morse,"83908 Garcia Turnpike, Chicago, IL, 60601",60601,ID00074,CAR,Aware Non-Prescriber
C259,R2747,B,20250416,3,171,0,0,0,Valerie Smith,"2865 Rodriguez Pike Apt. 296, New York, NY, 10001",10001,ID00080,NEP,Aware Non-Prescriber
C518,R8381,B,20250310,1,171,12,30,42,Clinton Diaz,"85425 Laura Summit Suite 944, Philadelphia, PA, 19103",19103,ID00009,END,High-Volume Loyalist
C149,R1104,B,20250307,1,171,5,20,25,Tina Wilson,"63359 Blake Center, Philadelphia, PA, 19103",19103,ID00031,NEP,Low-Volume Prescriber
C155,R9613,T,20250405,3,172,0,24,24,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C824,R7292,N,20250109,3,171,0,0,0,Anthony Green,"47110 Contreras Shoal Suite 755, Atlanta, GA, 30301",30301,ID00111,CAR,Managed Care Restricted
C138,R2433,T,20250226,3,173,0,29,29,Dr. Joseph Hughes,"89401 Robert Run Apt. 512, Atlanta, GA, 30301",30301,ID00068,CAR,Aware Non-Prescriber
C490,R2285,N,20250402,3,171,0,0,0,Karen Moore,"1184 Rachel Mountains Apt. 047, Philadelphia, PA, 19103",19103,ID00098,NEP,Unaware
C661,R8913,N,20250405,2,171,0,0,0,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C619,R5918,N,20250321,2,171,13,0,13,Amanda Gillespie,"16188 Krystal Place, Atlanta, GA, 30301",30301,ID00055,NEP,New Adopter
C320,R5166,T,20250328,1,172,0,18,18,Jill Taylor,"10380 Owens Pine, Chicago, IL, 60601",60601,ID00082,END,Aware Non-Prescriber
C189,R7262,T,20250324,1,172,0,23,23,Mrs. Kristin Rodriguez,"484 Caldwell Ways Apt. 822, New York, NY, 10001",10001,ID00105,NEP,Unaware
C882,R1245,N,20250103,2,171,0,0,0,Brianna Murray,"194 Maddox Mews, Houston, TX, 77001",77001,ID00108,END,Managed Care Restricted
C682,R1477,N,20250218,3,171,0,0,0,Ryan Baird,"115 Morales Spurs, Los Angeles, CA, 90001",90001,ID00116,END,Managed Care Restricted
C243,R1584,T,20250403,1,172,0,17,17,Tina Reed,"19172 Miller Vista, Philadelphia, PA, 19103",19103,ID00139,END,Competitor Loyalist
C252,R1894,N,20250301,2,171,14,0,14,Taylor Hebert,"419 Mccarthy Falls, Houston, TX, 77001",77001,ID00061,NEP,New Adopter
C146,R1609,B,20250323,2,171,11,34,45,Mariah Bailey,"1518 Austin Knoll, Philadelphia, PA, 19103",19103,ID00013,CAR,High-Volume Loyalist
C582,R1372,N,20250207,2,171,0,0,0,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C793,R9856,B,20250312,1,171,9,16,25,Jonathan Lee,"582 Allison Glens Apt. 728, Chicago, IL, 60601",60601,ID00033,NEP,Low-Volume Prescriber
C593,R2904,T,20250423,3,173,0,11,11,Paul Solomon,"98394 Leroy Garden Apt. 332, Houston, TX, 77001",77001,ID00079,END,Aware Non-Prescriber
C915,R1919,B,20250424,1,171,10,40,50,John Villa,"71110 Garza Ridge Apt. 137, Los Angeles, CA, 90001",90001,ID00012,NEP,High-Volume Loyalist
C164,R9830,N,20250209,3,171,0,0,0,Tiffany Gonzalez,"266 Robertson Heights, Los Angeles, CA, 90001",90001,ID00092,END,Unaware
C557,R4205,T,20250318,3,173,0,11,11,Timothy Lewis,"60203 Cindy Lock, Atlanta, GA, 30301",30301,ID00126,CAR,Competitor Loyalist
C933,R2636,T,20250313,3,172,0,21,21,Jill Taylor,"10380 Owens Pine, Chicago, IL, 60601",60601,ID00082,END,Aware Non-Prescriber
C327,R7075,T,20250110,1,172,0,12,12,Stephen Smith,"295 Randolph Skyway, Philadelphia, PA, 19103",19103,ID00077,END,Aware Non-Prescriber
C786,R2713,B,20250212,2,171,15,40,55,Thomas Rhodes,"890 Dylan Trail, Atlanta, GA, 30301",30301,ID00010,NEP,High-Volume Loyalist
C565,R8996,B,20250404,2,171,10,15,25,Brian Roberts,"4298 Lowery Garden Suite 160, Los Angeles, CA, 90001",90001,ID00039,CAR,Low-Volume Prescriber
C378,R9060,N,20250319,2,171,0,0,0,David Mccoy,"65524 Thomas Track, Chicago, IL, 60601",60601,ID00086,CAR,Unaware
C954,R5091,T,20250125,1,171,0,0,0,Valerie Smith,"2865 Rodriguez Pike Apt. 296, New York, NY, 10001",10001,ID00080,NEP,Aware Non-Prescriber
C522,R8054,T,20250417,2,173,0,14,14,John Garcia,"59147 Keith Drives, New York, NY, 10001",10001,ID00096,CAR,Unaware
C600,R5341,N,20250409,2,171,15,0,15,Kaitlyn Schwartz,"863 Stacy Spurs Suite 299, Atlanta, GA, 30301",30301,ID00051,CAR,New Adopter
C842,R5641,T,20250212,1,173,0,29,29,John Church,"5132 Crystal Prairie, Los Angeles, CA, 90001",90001,ID00135,NEP,Competitor Loyalist
C258,R7084,T,20250328,3,173,0,21,21,Jeffrey Salazar,"8770 Thomas Wells Apt. 251, New York, NY, 10001",10001,ID00090,NEP,Unaware
C575,R7533,T,20250105,1,172,0,16,16,Sandra Mccoy,"96055 Megan Valley, Seattle, WA, 98101",98101,ID00133,CAR,Competitor Loyalist
C725,R5466,T,20250417,2,172,0,13,13,Devin Watkins,"915 Alejandro Dam Suite 837, Seattle, WA, 98101",98101,ID00134,CAR,Competitor Loyalist
C258,R7980,T,20250220,2,173,0,14,14,Tammy Rose,"86335 Lawson Ranch Apt. 743, Los Angeles, CA, 90001",90001,ID00076,END,Aware Non-Prescriber
C652,R6119,T,20250327,3,171,0,0,0,Jessica Matthews,"0909 Miller Dam Apt. 891, Los Angeles, CA, 90001",90001,ID00130,END,Competitor Loyalist
C251,R1902,N,20250105,1,171,0,0,0,Pamela Davis,"26187 Lee View, Atlanta, GA, 30301",30301,ID00113,END,Managed Care Restricted
C942,R1681,B,20250408,3,171,7,18,25,Dylan George,"894 Davis Lakes Suite 123, Philadelphia, PA, 19103",19103,ID00038,END,Low-Volume Prescriber
C809,R7512,B,20250228,2,171,15,49,64,Mark Hunt,"050 Smith Land Apt. 308, Seattle, WA, 98101",98101,ID00011,END,High-Volume Loyalist
C233,R1235,T,20250329,3,172,0,27,27,Michael Garcia,"29926 Kathryn Overpass, Los Angeles, CA, 90001",90001,ID00140,END,Competitor Loyalist
C861,R7814,T,20250214,3,172,0,22,22,Lisa Guerrero,"897 Amanda Circles, Houston, TX, 77001",77001,ID00094,NEP,Unaware
C425,R8417,B,20250427,2,171,10,15,25,Michael Campbell,"272 Glass Prairie, Atlanta, GA, 30301",30301,ID00045,END,Low-Volume Prescriber
C294,R9586,T,20250413,2,172,0,10,10,Tiffany Gonzalez,"266 Robertson Heights, Los Angeles, CA, 90001",90001,ID00092,END,Unaware
C336,R9710,N,20250111,3,171,0,0,0,Cynthia Graves,"1646 Samuel Crescent Suite 809, New York, NY, 10001",10001,ID00095,NEP,Unaware
C692,R9918,T,20250321,2,172,0,13,13,Alan Wilson,"562 Steele Brooks, Philadelphia, PA, 19103",19103,ID00073,END,Aware Non-Prescriber
C111,R7266,T,20250417,3,172,0,13,13,Katrina Torres,"4105 King Ridges Apt. 254, Seattle, WA, 98101",98101,ID00099,NEP,Unaware
C610,R4271,T,20250122,3,173,0,22,22,Valerie Smith,"2865 Rodriguez Pike Apt. 296, New York, NY, 10001",10001,ID00080,NEP,Aware Non-Prescriber
C329,R2773,B,20250126,1,171,20,45,65,Jillian Hall,"63505 Sheryl Mountains, Seattle, WA, 98101",98101,ID00015,CAR,High-Volume Loyalist
C615,R4629,B,20250305,3,171,11,44,55,Jason Webster,"36796 Ballard Fork Suite 800, Houston, TX, 77001",77001,ID00014,END,High-Volume Loyalist
C972,R5819,T,20250219,1,173,0,30,30,Michelle Ross,"5963 Connor Spring, Houston, TX, 77001",77001,ID00127,NEP,Competitor Loyalist
C999,R5644,T,20250219,3,171,0,0,0,Peter Morse,"83908 Garcia Turnpike, Chicago, IL, 60601",60601,ID00074,CAR,Aware Non-Prescriber
C857,R9814,T,20250210,1,172,0,24,24,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C257,R5726,T,20250416,2,172,0,21,21,Michelle Peters,"68718 Rivera Motorway, Philadelphia, PA, 19103",19103,ID00128,END,Competitor Loyalist
C315,R3734,T,20250404,3,172,0,28,28,Tammy Rivera,"7813 Bradshaw Lane, Los Angeles, CA, 90001",90001,ID00084,NEP,Aware Non-Prescriber
C219,R9409,B,20250304,2,171,0,0,0,Paul Solomon,"98394 Leroy Garden Apt. 332, Houston, TX, 77001",77001,ID00079,END,Aware Non-Prescriber
C180,R7243,T,20250302,3,172,0,11,11,James Warner,"222 Joseph Land Apt. 785, New York, NY, 10001",10001,ID00083,END,Aware Non-Prescriber
C370,R2900,T,20250105,3,172,0,27,27,Sandra Mccoy,"96055 Megan Valley, Seattle, WA, 98101",98101,ID00133,CAR,Competitor Loyalist
C810,R8254,T,20250131,3,172,0,26,26,Paul Solomon,"98394 Leroy Garden Apt. 332, Houston, TX, 77001",77001,ID00079,END,Aware Non-Prescriber
C916,R1582,N,20250426,2,171,0,0,0,Daniel Cooper,"16128 Tracy Burg Apt. 578, Atlanta, GA, 30301",30301,ID00117,CAR,Managed Care Restricted
C796,R8291,B,20250115,3,171,6,18,24,Edward Moore,"26617 Castillo Mission, Los Angeles, CA, 90001",90001,ID00040,END,Low-Volume Prescriber
C754,R5833,B,20250427,3,171,7,11,18,Jonathan Robinson,"338 Daniel Stravenue Apt. 058, Los Angeles, CA, 90001",90001,ID00027,END,Low-Volume Prescriber
C598,R8155,T,20250117,3,172,0,17,17,Michelle Peters,"68718 Rivera Motorway, Philadelphia, PA, 19103",19103,ID00128,END,Competitor Loyalist
C419,R6293,T,20250217,3,172,0,18,18,Amy Terry,"7327 Gary Ways Suite 354, Seattle, WA, 98101",98101,ID00089,NEP,Unaware
C299,R1550,T,20250124,3,173,0,20,20,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C337,R9515,B,20250331,2,171,5,10,15,Heather Hall,"185 Peterson Unions, Atlanta, GA, 30301",30301,ID00044,CAR,Low-Volume Prescriber
C888,R6298,T,20250328,3,172,0,14,14,James Rhodes,"28272 Mary Lane, Houston, TX, 77001",77001,ID00136,CAR,Competitor Loyalist
C299,R1550,T,20250124,3,173,0,10,10,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C675,R2739,B,20250219,1,171,7,18,25,Dr. Ann Richards,"943 Valdez Haven, Chicago, IL, 60601",60601,ID00023,NEP,Low-Volume Prescriber
C294,R3610,B,20250413,2,171,9,15,24,Dr. Ann Richards,"943 Valdez Haven, Chicago, IL, 60601",60601,ID00023,NEP,Low-Volume Prescriber
C797,R8548,T,20250405,2,172,0,28,28,Paul Solomon,"98394 Leroy Garden Apt. 332, Houston, TX, 77001",77001,ID00079,END,Aware Non-Prescriber
C738,R3389,T,20250318,2,173,0,27,27,John Jones,"27478 Holland Mountains, Philadelphia, PA, 19103",19103,ID00101,END,Unaware
